ccode,Year,rgdpo,hc,inv_share,Penn_GDP_PPP,Penn_GDP_PPP_log,pop_log,GDP_pc_growth,pop_growth,KOF_econ,KOF_defacto,KOF_dejure,KOF_trade,KOF_trade_df,KOF_trade_dj,KOF_finance,KOF_finance_df,KOF_finance_dj,inflation,Trade_to_GDP,EXP_to_GDP,IMP_to_GDP,population,Exports_USD_current,Exports_USD_constant,Imports_USD_current,Imports_USD_constant,IncomeGroup,TOI,CTS,Lietal,Alcala,KAOPEN,chinn_ito_normed,LMF_FDI_total_stocks,LMF_open,LMF_EQ,LMF_FDI_total_stocks_GDP,LMF_open_gdp,LMF_EQ_gdp,UNC_FDI_in_stock_GDP,UNC_FDI_out_stock_GDP,UNC_FDI_total_stocks_GDP,FTI_panel,FTI_original,FTI_reduced,Tariff_RES,Tariff_WITS,HF_econ,HF_fin,HF_trade,FTI_original_ipo,FTI_reduced_ipo,Tariff_WITS_ipo,ComplexityGroup,LMF_open_pv,FIN_CUR,CAPITAL,period
NOR,2006,338175.875,3.47972059249878,21.2255775928497,72.3669618333946,4.28174986697421,1.54181623341546,7.84902394654621,0.874895645464124,76.0736999511719,73.2418823242188,78.9055328369141,69.4940643310547,58.8228302001953,80.1653060913086,82.6533432006836,87.6609344482422,77.6457595825195,2.32934980757545,72.3558498175126,44.6445612247706,27.7112885927419,4660677,154283286295.667,174175504557.059,95765050753.9021,110642082413.588,High income,25.4511956914003,160.957646913796,0.380838932314937,739630.915537949,2.34670782089233,1.1,240929,1411352,275747,0.697550326729262,4.08622062404276,0.798357233643994,29.28022,37.60959,66.88981,7.45,7.45,6.69,,97.2875244445,67.9,50,84.2,7.45,6.69,97.2875244445,hec,389.9683533,,,"(2005,2010]"
NOR,2007,343633.34375,3.50329637527466,23.5071316361427,72.8091061386352,4.28784103170216,1.55173419604539,0.609116472795002,0.991796262992994,76.8361358642578,75.2337188720703,78.4385681152344,70.5650253295899,60.6853065490723,80.4447402954102,83.1072540283203,89.7821273803711,76.4323883056641,0.712589073634205,73.1842294163025,43.2984720699285,29.8857573463741,4709153,173599638330.177,176545440693.146,119823088865.005,121728472009.405,High income,24.9605269430868,165.870904525996,0.40447764888829,848861.431098611,2.34670782089233,1.1,345884,1857575,381242,0.862798900435535,4.63367391228429,0.950998538237803,43.93306,38.29622,82.22928,7.42,7.42,6.68,,97.1155107595,67.9,50,89.2,7.42,6.68,97.1155107595,hec,445.9720154,,,"(2005,2010]"
NOR,2008,390833.125,3.52703213691711,22.0469236373901,81.9114693700113,4.40563902220206,1.56264165640109,11.7797990499896,1.09074603556989,75.9575500488281,74.2499771118164,77.6651077270508,70.6588973999024,61.2113990783691,80.1063995361328,81.2561798095703,87.2885437011719,75.2238235473633,3.75393081761006,74.8893594007111,45.9167117360736,28.9726476646376,4768212,2.1225e+11,176779009050.813,133926063829.787,125625215754.795,High income,24.3894026173125,176.439621734712,0.397502206470592,885793.827679471,2.34670782089233,1.1,333856,1675936,244088,0.722716507990111,3.62799115048079,0.528390764288467,26.60298,31.20312,57.8061,7.37,7.37,6.61,,97.2311062915,68.6,60,86.2,7.37,6.61,97.2311062915,hec,349.7424927,,,"(2005,2010]"
NOR,2009,329990.21875,3.55092859268189,22.6076081395149,68.3608701121074,4.22480058654713,1.57426242732261,-18.0838435654932,1.16207709215226,76.5952911376953,71.9909057617188,81.1996765136719,69.9790878295899,55.839241027832,84.1189575195313,83.2114791870117,88.1425552368164,78.280403137207,2.19738586853571,67.054796805081,39.2356785990914,27.8191182059897,4828726,151524418364.264,169530175548.439,107434759791.995,112668846508.706,High income,23.7582186015859,144.091802077676,0.376364509879341,771938.532517066,2.34670782089233,1.1,402481,1858146,429974,1.0416660196386,4.80909048558163,1.11282099062586,41.48678,46.1426,87.62938,7.46,7.46,6.73,,97.307106942,70.2,60,89.2,7.46,6.73,97.307106942,hec,466.0122681,,,"(2005,2010]"
NOR,2010,357952.53125,3.57498717308044,23.9892557263374,73.2626817417073,4.2940513624916,1.58634902084396,6.92507759444778,1.20865935213492,75.4211654663086,73.1699523925781,77.6723785400391,69.7083740234375,57.9008522033691,81.5158920288086,81.1339569091797,88.4390563964844,73.828857421875,2.41890639481001,68.2495594214732,39.7598437031518,28.4897157183215,4889252,170473128360.678,170473128360.678,122151661381.497,122151661381.497,High income,23.1276705660791,140.041603958668,0.38449706805222,809650.984084168,2.34670782089233,1.1,441401,2043278,495605,1.03004244773375,4.76814296415395,1.15653156043843,41.32016,44.04163,85.36179,7.29,7.29,6.62,,96.508692179,69.4,65,89.2,7.29,6.62,96.508692179,hec,462.5256653,,,"(2005,2010]"
NOR,2011,397745.21875,3.5846438407898,23.0019047856331,80.3916264660112,4.3869100223284,1.59890162407558,9.28586598367964,1.25526032316186,74.3580169677734,71.4423751831055,77.2736740112305,68.4490509033203,55.9717330932617,80.9263763427734,80.2669982910156,86.9130249023438,73.6209716796875,1.28495158809159,69.6733929343216,41.2739648574507,28.3994280768709,4953088,205661331278.117,169084737287.036,141509646722.783,126970674974.275,High income,22.5701211597708,142.194921286464,0.383813824595485,863784.541982389,2.34670782089233,1.1,469149,2089347,479929,0.941769361867845,4.19415365035521,0.963409126038578,35.79708,38.87502,74.6721,7.3,7.3,6.66,,96.2044655475,70.3,65,89.4,7.3,6.66,96.2044655475,hec,407.6172791,,,"(2010,2015]"
NOR,2012,420262.96875,3.59432673454285,24.4525104761124,83.8512294417788,4.42904415055623,1.61183648086373,4.21341282278265,1.2934856788152,75.3582153320313,72.8162460327149,77.9001617431641,69.2954406738281,56.9575653076172,81.6333084106445,81.4209747314453,88.674934387207,74.1670303344727,0.696864111498241,68.2174036699074,40.6824371898883,27.5349664800191,5018573,207279587451.654,171992640091.644,140292393639.88,130598441212.648,High income,22.0630463605789,137.957286754088,0.379555363796653,818161.772573491,2.34670782089233,1.1,548757,2390434,592424,1.07661686661893,4.68983823976614,1.16228799011193,41.63114,42.46555,84.09669,7.37,7.37,6.79,,95.9359911025,68.8,65,89.3,7.37,6.79,95.9359911025,hec,458.7885132,,,"(2010,2015]"
NOR,2013,415110.6875,3.60403561592102,26.0904848575592,81.761357247785,4.40380472670637,1.62474047482918,-2.52394238498566,1.29039939654509,75.213134765625,72.2701721191406,78.1561050415039,69.0489883422852,56.2021522521973,81.8958206176758,81.3772811889649,88.3381881713867,74.4163818359375,2.12048620353119,67.5466198492849,39.1971735047655,28.3494463445193,5079623,204907744680.851,168939512634.657,1.482e+11,137093347604.194,High income,21.527502438338,135.247402520498,0.38786681475582,832809.438625331,2.34670782089233,1.1,524099,2550499,711141,1.00258825509903,4.87904068132516,1.36039491454741,36.91353,34.9287,71.84223,7.48,7.48,6.8,,95.6673303125,70.5,70,89.3,7.48,6.8,95.6673303125,hec,473.2446289,,,"(2010,2015]"
NOR,2014,388875.40625,3.61377096176147,26.6938000917435,75.6521198970725,4.32614546227496,1.63711353762247,-7.76592644314134,1.23730627932881,73.7825927734375,73.1477890014649,74.4173889160156,65.7762222290039,57.6437301635742,73.9087219238281,81.788948059082,88.651840209961,74.9260635375977,2.0417028670721,68.6632828305019,38.996355721797,29.6669271087049,5137232,194361756149.167,174693477650.173,147862946310.5,139838290218.314,High income,21.0865382542065,131.014285631367,0.403067347207754,848531.274859315,2.34670782089233,1.1,459453,2443147,705127,0.91795316461513,4.88122728607705,1.40879167424214,33.27422,34.65494,67.92916,7.16,7.16,6.14,,96.122290926,70.9,75,89.1,7.16,6.14,96.122290926,hec,473.1225281,,,"(2010,2015]"
NZL,2000,102149.2265625,3.27040553092957,20.466360449791,26.4703945750029,3.27602692262594,1.35040782702312,0.595023702804598,1.06467990074359,74.9779510498047,69.8921890258789,80.0637130737305,70.4077224731445,60.9611892700195,79.8542633056641,79.5481796264649,78.8231887817383,80.2731704711914,2.61523446246318,68.5169268768932,35.7454584901409,32.7714683867522,3857700,18810433407.9831,33827890240.5537,17245422210.5125,25587546785.7948,High income,15.917926904038,22.8892484081858,0.351636914583221,264510.533710824,2.34670782089233,1.1,40685,113747,11189,0.752436611122413,2.10366000258919,0.206931626934956,44.26882,15.59588,59.8647,9.07,9.32,9.2,96.1999969482422,97.273588483,80.9,90,78.6,9.32,9.2,97.273588483,mec,208.6451874,100,100,"(1995,2000]"
NZL,2001,105350.7265625,3.27239608764648,21.7766046524048,26.9581711483071,3.29428644799787,1.36300858888255,1.8259525371934,1.2600761859429,74.7451095581055,68.6321182250977,80.8581085205078,70.0134811401367,59.6254806518555,80.401481628418,79.4767532348633,77.6387634277344,81.3147354125977,2.62581630392901,67.2338243520418,35.4310398408851,31.8027845111567,3880500,19087560689.7706,34939750014.2269,17132931525.1967,26680798977.564,High income,15.6141632074556,41.3334284200715,0.412373059592136,341610.011966644,2.34670782089233,1.1,35987,117345,15847,0.677861703931135,2.21034489253894,0.298498747386464,37.66131,13.34214,51.00345,8.95,9.2,8.96,96.6999969482422,95.859142822,81.1,90,78,9.2,8.96,95.859142822,mec,211.2022705,100,100,"(2000,2005]"
NZL,2002,108293.546875,3.2743878364563,22.9372188448906,27.3247329139077,3.30779225959242,1.37705330699749,1.35058115945506,1.40447181149372,72.4367141723633,67.0714263916016,77.8020095825195,67.5714111328125,54.6056060791016,80.5372009277344,77.3020324707031,79.5372467041016,75.0668106079102,2.6770925771161,62.6559945554479,32.8470717038637,29.8089228515842,3948500,21885258021.5881,37571434918.9598,19861008428.2123,28643781358.8379,High income,15.359590508478,40.0528725037733,0.38884654021862,369512.936487225,2.34670782089233,1.1,54880,158415,18503,0.885246959383166,2.55532793496145,0.298464367519437,47.79302,15.08074,62.87376,8.88,9.08,9.01,96.6999969482422,95.579923532,80.7,90,78.4,9.08,9.01,95.579923532,mec,230.0228271,100,100,"(2000,2005]"
NZL,2003,111822.203125,3.27638077735901,24.6588081121445,27.8021594742789,3.32511369661063,1.39179644121731,1.73214370182095,1.4743134219823,71.3837280273438,64.9020462036133,77.8654098510742,65.7652969360352,50.7966651916504,80.7339096069336,77.0021667480469,79.0074234008789,74.9969177246094,1.75357444759553,57.914769345753,29.8397254017245,28.0750439440285,4027200,26333821912.7886,38578985381.6257,24776474899.2305,32415000025.2178,High income,15.0392334263712,37.1736859476685,0.363912372970687,430656.27664521,2.34670782089233,1.1,67191,200822,26842,0.815137876232879,2.43630275752466,0.325637821640442,45.51765,14.18592,59.70357,8.85,9.05,8.95,96,95.1106176045,81.1,90,80.4,9.05,8.95,95.1106176045,mec,220.3876038,100,100,"(2000,2005]"
NZL,2004,112905.3515625,3.27837491035461,25.9819865226746,27.6699089093416,3.32034550175661,1.4062043691835,-0.476819485402302,1.4407927966188,72.2729949951172,66.5946350097656,77.9513549804688,66.6723937988281,52.7034072875977,80.6413803100586,77.8735885620117,80.4858551025391,75.2613372802734,2.2902490284757,58.7995522745359,29.5434106069527,29.2561416675833,4087500,30697142857.1429,39802881087.365,30398655462.1849,36747173203.736,High income,14.7115977878527,39.9730715887803,0.384701265011736,530118.656989647,2.34670782089233,1.1,80871,241995,34566,0.796366322008863,2.38301329394387,0.340384047267356,43.25662,13.64212,56.89874,8.77,8.98,8.77,96.9000015258789,95.1396344345,81.5,90,80.2,8.98,8.77,95.1396344345,mec,225.8500366,100,100,"(2000,2005]"
NZL,2005,117663.7109375,3.28037047386169,25.9446620941162,28.4531100858487,3.34825747220213,1.41957317623623,2.79119704455186,1.33688070527249,71.7376556396484,65.9204635620117,77.5548477172852,66.7258682250977,52.4941787719727,80.9575424194336,76.7494506835938,79.3467483520508,74.1521530151367,3.03702332617015,58.0187434407163,28.2851654320382,29.7335780086782,4133900,32448778427.0929,39626714288.4532,34110399211.4342,38536782636.1042,High income,14.4727828767087,38.403804336916,0.392354690204871,561446.224230549,2.34670782089233,1.1,76560,233948,36787,0.676378864043961,2.06684277018491,0.32499933740315,38.43588,10.26664,48.70252,8.73,8.73,8.89,96.8300018310547,95.388329545,82.3,90,79.4,8.73,8.89,95.388329545,mec,194.0021973,,,"(2000,2005]"
NZL,2006,119387.546875,3.26478576660156,23.3198717236519,28.5212415126769,3.35064912589867,1.43172577209116,0.239165369653716,1.21525958549307,73.6489944458008,67.984504699707,79.3134841918945,68.2367782592774,53.4664459228516,83.0071182250977,79.0612106323242,82.502571105957,75.6198577880859,3.36540196171992,59.5658640885005,29.5900343962071,29.9758296922934,4184600,33025095648.7906,41001278958.2676,33455677323.1308,37892723840.0471,High income,14.3120737877314,34.3174148941539,0.397005267660832,554204.212714934,2.34670782089233,1.1,83515,275256,41898,0.76122722425281,2.50891888689375,0.381894249437158,44.90587,11.43992,56.34579,8.67,8.67,8.88,,95.1557654485,82,70,79.2,8.67,8.88,95.1557654485,mec,232.2037964,,,"(2005,2010]"
NZL,2007,127859.3984375,3.24927496910095,23.5087841749191,30.2043087230828,3.40798458715377,1.44294662332078,5.73354612551031,1.12208512296226,72.2241744995117,66.7773742675781,77.6709823608399,66.3124313354492,51.1217422485352,81.5031356811524,78.1359100341797,82.4330062866211,73.8388214111328,2.37614310290657,58.3710649411815,29.2460100831701,29.1250548580114,4223800,40159476739.9133,42609960084.9334,39993385757.3308,42026449504.5489,High income,14.217947943809,34.0600160441062,0.385520161303351,615873.126944231,2.34670782089233,1.1,99794,337632,49059,0.739949282992007,2.50346269630596,0.363761066540121,42.94187,10.92021,53.86208,8.64,8.64,8.8,,96.9208519335,81.4,70,84,8.64,8.8,96.9208519335,mec,232.1506653,,,"(2005,2010]"
NZL,2008,129210.71875,3.23383808135986,21.2319001555443,30.2012391081973,3.40788295361187,1.45356159675674,-0.0101633541899293,1.06149734359575,73.5962219238281,67.7585067749024,79.4339447021484,69.9924545288086,56.8367004394531,83.1482086181641,77.1999969482422,78.6803131103516,75.7196655273438,3.9589493731206,64.3367190878503,32.0428440337943,32.293875054056,4259800,42706825050.9594,41465648488.1571,43041400154.6356,40562809726.0712,High income,14.1175061926827,37.711708696592,0.428387040011408,680855.892798541,2.34670782089233,1.1,77067,269094,25017,0.569133969913818,1.98723885061036,0.184748654097525,33.09905,10.4074,43.50645,8.73,8.73,8.91,,97.886245618,80.7,70,80.8,8.73,8.91,97.886245618,mec,193.6124878,,,"(2005,2010]"
NZL,2009,130013.2734375,3.21847438812256,17.9789498448372,30.0714267660116,3.4035754440295,1.46406110457927,-0.430750958236992,1.04995078225358,72.3409957885742,65.1825103759766,79.4994735717773,66.9438171386719,50.6225929260254,83.2650299072266,77.7381744384766,79.742431640625,75.7339324951172,2.1156511055456,55.161620789597,28.7421943773777,26.4194264122192,4302600,34875382597.289,43139233187.745,32056967955.525,36766516417.7178,High income,14.0228940982963,32.5158432625072,0.372140812851097,529144.342122571,2.34670782089233,1.1,92579,328058,38907,0.761547130389004,2.69857773902457,0.320045736096145,46.52903,11.37383,57.90286,8.73,8.73,8.93,,98.0192187875,82,80,84.6,8.73,8.93,98.0192187875,mec,257.5464783,,,"(2005,2010]"
NZL,2010,134890.9375,3.20318388938904,18.9776182174683,30.8670543752518,3.42968941365844,1.4747771679065,2.61139696289354,1.0716063327223,72.0671768188477,64.4902954101563,79.6440582275391,67.5830993652344,49.9782066345215,85.18798828125,76.5512542724609,79.0023803710938,74.1001205444336,2.30202385958576,58.2252720784136,30.2599368837068,27.9653351947069,4350700,44356174905.2179,44356174905.2179,40992659830.9386,40992659830.9386,High income,13.8934241547013,33.569369692023,0.373281164466302,617727.226001101,2.34670782089233,1.1,101120,369529,44323,0.695776624877868,2.54261907055472,0.304973371681781,40.75378,11.40467,52.15845,8.67,8.67,8.98,,94.1004646555,82.1,80,86,8.67,8.98,94.1004646555,mec,240.9585876,,,"(2005,2010]"
NZL,2011,140962.578125,3.22521996498108,19.9731394648552,31.9037875031716,3.46272473324984,1.48576971853383,3.30353195913995,1.09925506273363,72.4934616088867,64.6895217895508,80.2974090576172,69.0512542724609,51.9411163330078,86.1613998413086,75.935676574707,77.4379348754883,74.4334259033203,4.02790667392038,59.1804577918881,30.3642357707945,28.8162220210935,4384000,51152198481.9997,45373770033.8871,48544383578.4633,43687103920.8294,High income,13.7452091174844,34.9624291387108,0.38591495459506,704078.157374759,2.34670782089233,1.1,101512,383887,40884,0.607587057232125,2.29770640554485,0.244705938685852,38.24718,11.33783,49.58501,8.66,8.67,8.98,,97.8785272415,82.3,80,86.6,8.67,8.98,97.8785272415,mec,218.6299896,,,"(2010,2015]"
NZL,2012,142035.078125,3.24740767478943,20.7043185830116,31.7912379182918,3.45919071465816,1.49688334148575,-0.353401859167724,1.11136229519151,71.0527648925781,63.9132766723633,78.1922454833984,67.716064453125,50.0166358947754,85.4154739379883,74.3894577026367,77.8099136352539,70.9690170288086,1.05991318445635,57.0273091372262,28.8615138430978,28.1657952941285,4408100,50852168174.6844,46753743353.0994,49626355944.3639,44266685208.8427,High income,13.6558043490954,33.9017426381404,0.384504321285855,715325.255454657,2.34670782089233,1.1,111322,413596,48687,0.634204979205834,2.35626958354697,0.277371389506067,40.62405,10.85682,51.48087,8.51,8.51,8.72,,97.6606771985,82.1,75,86.8,8.51,8.72,97.6606771985,mec,,,,"(2010,2015]"
NZL,2013,150390.53125,3.2697479724884,21.2393164634705,33.2904546684426,3.5052707093021,1.5079647431174,4.60799946439385,1.10814016316523,70.0075454711914,61.8816642761231,78.133430480957,65.9737243652344,47.5572738647461,84.3901748657227,74.041374206543,76.2060623168945,71.8766860961914,1.13442266445812,56.0530252230876,28.8320352125995,27.2209900104881,4442100,55007020974.9542,46817101587.1529,51933398298.9728,47864530926.3169,High income,13.5532421589055,32.7795327373628,0.370222530089213,707243.194564167,2.34670782089233,1.1,111263,412749,60914,0.598413381380089,2.21991609745603,0.327617920722853,39.4912,9.63642,49.12762,8.61,8.61,8.62,,98.1050759675,81.4,80,86.8,8.61,8.62,98.1050759675,mec,,,,"(2010,2015]"
NZL,2014,158849.78125,3.29224228858948,22.3655119538307,34.7843698703486,3.54916814422945,1.51879083939982,4.38974349273567,1.08260962824243,71.5517501831055,62.3083801269531,80.7951278686524,67.2464294433594,48.2943344116211,86.1985244750977,75.8570785522461,76.3224258422852,75.391731262207,1.22750750597405,55.1934801645655,28.0244700361846,27.1690101283809,4509700,56282664601.9414,48983644255.9199,54564610236.9827,51415809627.2409,High income,13.4561253076713,34.0737935433275,0.370918687441926,722029.503002784,2.34670782089233,1.1,112537,430610,69215,0.568578314226962,2.17560009498451,0.349699636734756,38.15297,8.96048,47.11345,8.81,8.81,8.94,,98.1495608635,81.2,80,86.8,8.81,8.94,98.1495608635,mec,,,,"(2010,2015]"
PAK,2003,409949.84375,1.71178531646729,13.8671576976776,2.77549362234488,1.02082861330537,4.9952062065927,1.06374387905048,2.08605251343164,37.0349769592285,34.2958068847656,39.7741470336914,31.7135047912598,32.2575073242188,31.1694927215576,42.3564529418945,36.3341064453125,48.3787994384766,2.91413470059477,32.8444957470269,16.718967406999,16.1255283400278,153093373,13917671162.7113,18637342611.8046,13423663991.8047,25238998492.1967,Lower middle income,2.99996167238796,15.3053074622513,0.283210160618571,72926.738694539,-1.21001923084259,0.265725812315941,7799,60784,421,0.0869560369722039,0.677719675768489,0.00469399814915988,7.90741,0.6638,8.57121,5.7,5.95,5.84,86.6474761962891,83.2816524,55,50,44.2,5.95,5.84,83.2816524,lec,30.614151,56.25,37.5,"(2000,2005]"
PAK,2004,444283.8125,1.75520408153534,12.2306548058987,2.94656397981772,1.08063973889607,5.01582383666611,5.98111255907021,2.06176300734073,37.3317413330078,34.5351486206055,40.1283340454102,30.3064270019531,34.8894996643066,25.7233505249023,44.3570556640625,34.180793762207,54.533317565918,7.44462469342739,30.3001287101681,15.6668995032426,14.6332292069255,156664697,15350078165.7113,18352596374.7278,14337311099.531,23074679275.955,Lower middle income,2.83806871978388,17.24694532831,0.325204564961691,85372.7118152943,-1.21001923084259,0.265725812315941,8308,61354,716,0.0786690276212751,0.580965276922931,0.00677985360818885,7.2888,0.67272,7.96152,5.58,5.86,5.18,87.0687408447266,86.98097723,54.9,50,55.6,5.86,5.18,86.98097723,lec,26.32790565,56.25,37.5,"(2000,2005]"
PAK,2005,492709,1.79972422122955,12.4865837395191,3.20128687497422,1.16355287739512,5.03636585868169,8.29131384990489,2.05420220155821,41.9615707397461,38.5911293029785,45.3320159912109,42.2500915527344,40.8735160827637,43.6266593933105,41.6730575561523,36.3087463378906,47.0373764038086,9.06332737030419,35.2532900334196,15.6894954323083,19.5637946011112,160304008,17180327371.7266,20112700215.8403,21422766419.1275,32418144755.9355,Lower middle income,2.6996865153689,21.872452810623,0.36801300098352,98003.6684023222,-1.21001923084259,0.265725812315941,11079,63802,1511,0.093513399451361,0.538527115425195,0.0127537455159316,8.67313,0.73911,9.41224,6.11,6.12,6.38,88.8669281005859,86.99431451,53.3,30,54.6,6.12,6.38,86.99431451,lec,22.0409584,,,"(2000,2005]"
PAK,2006,545493.875,1.7976154088974,13.7592613697052,3.47240439065858,1.24484726197965,5.05684431499946,8.12943845845304,2.04784563177647,42.904670715332,35.9642143249512,49.8451194763184,40.7089805603027,35.3959999084473,46.0219573974609,45.1003570556641,36.5324325561523,53.6682853698731,7.92108440058786,35.6817296644661,14.1339628244825,21.5477668399836,164022627,19400851368.1031,22102857411.7529,29577339842.2229,38475200598.3666,Lower middle income,2.59159551421852,20.1821895507556,0.356725155305822,101809.172304128,-1.21001923084259,0.265725812315941,14692,74069,2267,0.107056457489289,0.539719898568889,0.0165189891865108,10.03671,0.74091,10.77762,6.17,6.17,6.33,,87.26261142,57.9,50,59,6.17,6.33,87.26261142,lec,18.33195496,,,"(2005,2010]"
PAK,2007,589174.625,1.79550898075104,13.4111315011978,3.67469397088693,1.30146985596935,5.07725276082139,5.66225939896963,2.04084458219347,43.8748397827148,38.0792999267578,49.6703796386719,39.9789772033691,33.6649742126465,46.2929801940918,47.7706985473633,42.4936218261719,53.0477714538574,7.59868441050777,32.9904285662027,13.2146134120422,19.7758151541605,167808105,20137183305.7911,22436550377.0717,30135517579.188,36909156472.0887,Lower middle income,2.54494650760233,17.9005215031844,0.347639398543914,100929.953163794,-1.21001923084259,0.265725812315941,26870,95017,4176,0.176348207312511,0.62359797596624,0.0274071497483084,16.84218,0.82104,17.66322,6.23,6.23,6.38,,87.82973245,57.2,50,63.6,6.23,6.38,87.82973245,lec,25.47998047,,,"(2005,2010]"
PAK,2008,627123.1875,1.79340529441834,13.8337895274162,3.8322264137643,1.34344594337472,5.09769704925211,4.19760874053792,2.04442884307126,41.4865379333496,39.1827087402344,43.7903709411621,41.3605575561523,35.7352714538574,46.9858474731445,41.6125183105469,42.6301422119141,40.5948905944824,20.2861210929554,35.5942014925682,12.3823108823915,23.2118906101766,171648986,21059563684.6186,21415219980.1399,39478276162.5351,39072735753.1267,Lower middle income,2.50073109941429,21.226062317809,0.382841721161699,117001.21183043,-1.21001923084259,0.265725812315941,32328,102054,3956,0.189215290337308,0.597320503590806,0.0231544075901506,10.90296,1.29726,12.20022,6.13,6.12,6.44,,90.4028722305,55.6,40,65.2,6.12,6.44,90.4028722305,lec,31.02141953,,,"(2005,2010]"
PAK,2009,665850.4375,1.79130387306213,12.83840239048,3.98594509617081,1.38277444752886,5.11829062947397,3.93285041541314,2.05935802218686,37.8381195068359,31.5834369659424,44.0927963256836,38.408145904541,27.5032444000244,49.3130493164063,37.2680892944336,35.663631439209,38.8725471496582,13.6477650639761,32.0718482614804,12.3957524208681,19.6760958406122,175525609,20843801712.9033,20695416160.6995,33085901223.3386,32857935493.573,Lower middle income,2.46579281942163,16.5635405717506,0.310194770798398,86280.4178932482,-1.21001923084259,0.265725812315941,19617,98959,1378,0.116854802680566,0.58948026805659,0.00820848845867461,10.9411,1.14586,12.08696,6.31,6.31,6.49,,90.116142484,57,40,65.6,6.31,6.49,90.116142484,lec,26.00221634,,,"(2005,2010]"
PAK,2010,711477.5625,1.78920495510101,11.7967456579208,4.17141656235306,1.42825568132681,5.13908820021744,4.54812337979573,2.07975707434613,39.1586875915527,34.0541839599609,44.2631988525391,40.5918121337891,32.3240585327148,48.8595657348633,37.7255706787109,35.784309387207,39.6668319702148,13.8811392577713,32.8689265807296,13.5162678459051,19.3526587348244,179424641,23946181767.915,23946181767.915,34286260751.8489,34286260751.8489,Lower middle income,2.43284196976325,18.5364795490304,0.326605998685974,95709.2559990959,-1.21001923084259,0.265725812315941,21316,108003,2872,0.120316539290835,0.609614711626384,0.0162107853651378,11.36237,0.78025,12.14262,5.85,5.85,5.54,,89.80064116,55.2,30,67,5.85,5.54,89.80064116,lec,27.0872879,,,"(2005,2010]"
PAK,2011,775924.875,1.78712475299835,10.6308907270432,4.45462094059397,1.4939419710163,5.16011373391346,6.56862896894903,2.10255336960241,37.145435333252,30.48606300354,43.8048133850098,38.6644668579102,28.5181064605713,48.8108253479004,35.6264114379883,32.4540214538574,38.7987976074219,11.9167694652057,32.9399051456411,13.966669657767,18.973235487874,183340592,29831048429.9786,24514232563.5995,40524442875.8579,34245360182.245,Lower middle income,2.39573452834118,17.230332051072,0.322028204762589,101366.084512638,-1.21001923084259,0.265725812315941,22463,110038,2651,0.105169766091728,0.515188119182726,0.0124117459782385,9.88137,0.66194,10.54331,6.3,6.29,6.46,,90.618778828,55.1,40,67,6.29,6.46,90.618778828,lec,22.93399429,,,"(2010,2015]"
PAK,2012,803598.375,1.78505229949951,10.294821113348,4.51684259627895,1.50781320910469,5.18128640168372,1.38712380883899,2.11726677702586,37.479736328125,30.3998889923096,44.5595817565918,39.7001876831055,29.3246116638184,50.0757560729981,35.2592849731445,31.4751625061035,39.0434112548828,9.68235186055685,32.8055022073679,12.3966627590851,20.4088394482827,187281475,27816080760.866,20836891167.043,45794092923.3504,33185270445.4186,Lower middle income,2.36421180032106,16.8864029630401,0.319290800769904,99960.3634545915,-1.21001923084259,0.265725812315941,24786,107901,3718,0.110462421563035,0.480876533086138,0.0165698088990302,10.77368,0.72193,11.49561,6.37,6.37,6.59,,90.593440296,54.7,35,66,6.37,6.59,90.593440296,lec,22.97653961,,,"(2010,2015]"
PAK,2013,834532,1.78298759460449,9.96647924184799,4.59259290081375,1.52444476671338,5.20242632196847,1.66315576086835,2.11399202847522,37.0308876037598,29.0850524902344,44.9767265319824,39.418872833252,26.9443340301514,51.8934097290039,34.6429061889648,31.225772857666,38.0600395202637,7.69215611899566,33.3335986818131,13.2771534315669,20.0564452502461,191262919,30699243926.6237,23666714861.1287,46374225334.6554,33785956813.0334,Lower middle income,2.3318314605789,15.505952859781,0.31400154667322,94874.2767610574,-1.21001923084259,0.265725812315941,26817,103192,5285,0.116015574302401,0.44642872593554,0.0228639411637465,11.39091,0.73256,12.12347,6.39,6.39,6.67,,90.587523302,55.1,35,66,6.39,6.67,90.587523302,lec,23.46498489,,,"(2010,2015]"
PAK,2014,876802.8125,1.78093075752258,9.65140908956528,4.72552161730151,1.55297795004869,5.22330417382696,2.8533183335314,2.08778518584891,36.4299201965332,30.0076732635498,42.8521690368652,34.7914085388184,26.9676246643066,42.6151924133301,38.0684356689453,33.047721862793,43.0891532897949,7.18938402847028,30.9012446161031,12.2425836268349,18.6586609892683,195306825,29916086156.5945,23316405767.66,45594469822.3761,33871887127.7059,Lower middle income,2.28776195598498,15.2936070530964,0.310731769670826,91873.220945776,-1.21001923084259,0.265725812315941,34420,121293,6250,0.14142318896554,0.498362662963313,0.0256796900358694,13.31641,0.69978,14.01619,5.82,5.82,5.38,,90.5858855325,55.2,40,64.8,5.82,5.38,90.5858855325,lec,27.1946907,,,"(2010,2015]"
